Events CW1&2,Events CW1&2&3,Temperature[C],Pressure[Pa],Date[MM/DD/YYYY],RTC[H:M:S EST],Timer[S],Latitude,Longitude,Altitude[m],Sats,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Mag x,Mag y,Mag z,Battery[]
21258,16507,15.12,5691.17,5/31/2026,23:51:21.073,6333.606445,40.12936,-77.78228,19953.10,10,-6.14118,14.58067,8.34856,0.52168,-4.04148,1.06046,-158.11165,85.66209,-111.44402,60
21259,16507,15.12,5689.70,5/31/2026,23:51:21.123,6333.636718,40.12936,-77.78228,19953.10,10,-4.22572,11.38146,7.72284,1.08978,-3.29745,0.80390,-167.30487,87.24057,-102.74773,60
21259,16508,15.12,5689.70,5/31/2026,23:51:21.123,6333.658203,40.12936,-77.78228,19953.10,10,-4.22572,11.38146,7.72284,1.08978,-3.29745,0.80390,-167.30487,87.24057,-102.74773,60
21260,16508,15.13,5689.77,5/31/2026,23:51:21.185,6333.698242,40.12936,-77.78228,19953.10,10,0.75374,14.87738,8.18106,0.23457,-2.61817,0.34086,-164.07483,86.17363,-92.37064,60
21260,16509,15.13,5689.77,5/31/2026,23:51:21.185,6333.718750,40.12936,-77.78228,19953.10,10,0.75374,14.87738,8.18106,0.23457,-2.61817,0.34086,-164.07483,86.17363,-92.37064,60
21261,16509,15.13,5688.95,5/31/2026,23:51:21.252,6333.765625,40.12936,-77.78228,19953.10,10,3.20758,13.87119,6.12922,2.02563,-2.35916,-1.00671,-164.17712,83.86436,-82.82665,60
21261,16510,15.13,5688.95,5/31/2026,23:51:21.252,6333.786132,40.12936,-77.78228,19953.10,10,3.20758,13.87119,6.12922,2.02563,-2.35916,-1.00671,-164.17712,83.86436,-82.82665,60
21262,16510,15.13,5688.09,5/31/2026,23:51:21.301,6333.814453,40.12936,-77.78228,19953.10,10,2.24686,12.22852,4.29871,1.06535,-2.44957,-2.32740,-162.10172,84.60976,-78.10581,60
21262,16511,15.13,5688.09,5/31/2026,23:51:21.301,6333.835937,40.12936,-77.78228,19953.10,10,2.24686,12.22852,4.29871,1.06535,-2.44957,-2.32740,-162.10172,84.60976,-78.10581,60
21263,16511,15.12,5685.27,5/31/2026,23:51:15.049,6333.938476,40.12936,-77.78228,19953.10,10,-1.70489,9.61317,4.10967,0.88698,-3.87166,-1.61024,-149.04999,70.47646,-59.82169,60
21264,16511,15.12,5684.13,5/31/2026,23:51:15.257,6334.145507,40.12936,-77.78228,19953.10,10,-1.58046,4.70907,4.39562,0.45571,-2.88939,-0.83078,-116.77872,63.57790,-53.23005,60
21264,16512,15.12,5684.13,5/31/2026,23:51:15.257,6334.166992,40.12936,-77.78228,19953.10,10,-1.58046,4.70907,4.39562,0.45571,-2.88939,-0.83078,-116.77872,63.57790,-53.23005,60
21265,16512,15.12,5686.22,5/31/2026,23:51:15.315,6334.204101,40.12936,-77.78228,19953.10,10,-0.71067,3.08913,3.39422,1.26449,-2.66337,-0.27611,-109.71938,63.85559,-50.14616,60
21265,16513,15.12,5686.22,5/31/2026,23:51:15.315,6334.224609,40.12936,-77.78228,19953.10,10,-0.71067,3.08913,3.39422,1.26449,-2.66337,-0.27611,-109.71938,63.85559,-50.14616,60
21266,16513,15.12,5686.22,5/31/2026,23:51:15.452,6334.341796,40.12936,-77.78228,19953.10,10,0.56710,2.21216,1.99920,0.22724,-2.20767,-0.69761,-92.73604,66.00409,-49.25460,60
21267,16513,15.12,5685.20,5/31/2026,23:51:15.483,6334.372070,40.12936,-77.78228,19953.10,10,0.68794,2.18106,1.88315,-0.09529,-2.16002,-0.87232,-91.97603,69.36568,-53.28851,60
21267,16514,15.12,5685.20,5/31/2026,23:51:15.483,6334.392578,40.12936,-77.78228,19953.10,10,0.68794,2.18106,1.88315,-0.09529,-2.16002,-0.87232,-91.97603,69.36568,-53.28851,60
21268,16514,15.12,5685.20,5/31/2026,23:51:15.533,6334.421875,40.12936,-77.78228,19953.10,10,0.70469,2.78884,1.81376,-0.34208,-2.12825,-1.12033,-89.12598,69.67261,-55.04239,60
21268,16515,15.12,5685.20,5/31/2026,23:51:15.533,6334.442382,40.12936,-77.78228,19953.10,10,0.70469,2.78884,1.81376,-0.34208,-2.12825,-1.12033,-89.12598,69.67261,-55.04239,60
21269,16515,15.12,5685.89,5/31/2026,23:51:15.581,6334.470703,40.12936,-77.78228,19953.10,10,0.66281,3.64427,1.84008,0.02321,-2.11359,-1.48318,-81.08740,71.25109,-59.66092,60
21270,16515,15.12,5687.08,5/31/2026,23:51:15.614,6334.502929,40.12936,-77.78228,19953.10,10,0.59581,4.07019,1.79222,0.42883,-2.13192,-1.66522,-79.45045,74.01344,-60.45016,60
21270,16516,15.12,5687.08,5/31/2026,23:51:15.614,6334.523437,40.12936,-77.78228,19953.10,10,0.59581,4.07019,1.79222,0.42883,-2.13192,-1.66522,-79.45045,74.01344,-60.45016,60
21271,16516,15.12,5689.00,5/31/2026,23:51:15.689,6334.578125,40.12936,-77.78228,19953.10,10,0.17946,3.79023,1.27179,1.30481,-2.40314,-1.75807,-71.47033,77.15580,-63.87021,60
21271,16517,15.12,5689.00,5/31/2026,23:51:15.689,6334.599609,40.12936,-77.78228,19953.10,10,0.17946,3.79023,1.27179,1.30481,-2.40314,-1.75807,-71.47033,77.15580,-63.87021,60
21272,16517,15.12,5683.93,5/31/2026,23:51:15.810,6334.699218,40.12936,-77.78228,19953.10,10,-2.15593,3.24826,1.64746,-0.80756,-3.25225,-0.54734,-66.57410,85.13593,-80.34200,60
21273,16517,15.12,5683.93,5/31/2026,23:51:15.846,6334.735351,40.12936,-77.78228,19953.10,10,-2.86182,5.05484,3.10828,-1.13377,-3.20704,-0.42883,-68.32797,87.40134,-86.43671,60
21273,16518,15.12,5683.93,5/31/2026,23:51:15.846,6334.756835,40.12936,-77.78228,19953.10,10,-2.86182,5.05484,3.10828,-1.13377,-3.20704,-0.42883,-68.32797,87.40134,-86.43671,60
21274,16518,15.12,5685.24,5/31/2026,23:51:15.897,6334.786132,40.12936,-77.78228,19953.10,10,-3.27099,6.53360,4.54756,-0.46670,-2.84052,-0.48991,-65.12715,87.75211,-96.09763,60
21274,16519,15.12,5685.24,5/31/2026,23:51:15.897,6334.807617,40.12936,-77.78228,19953.10,10,-3.27099,6.53360,4.54756,-0.46670,-2.84052,-0.48991,-65.12715,87.75211,-96.09763,60
21275,16519,15.12,5685.93,5/31/2026,23:51:15.948,6334.836914,40.12936,-77.78228,19953.10,10,-3.40858,6.64248,5.13141,1.09223,-2.16857,-0.44715,-71.03186,90.90909,-101.12540,60
21275,16520,15.12,5685.93,5/31/2026,23:51:15.948,6334.857421,40.12936,-77.78228,19953.10,10,-3.40858,6.64248,5.13141,1.09223,-2.16857,-0.44715,-71.03186,90.90909,-101.12540,60
21276,16520,15.12,5686.88,5/31/2026,23:51:15.998,6334.887695,40.12936,-77.78228,19953.10,10,-3.56531,6.48814,5.59203,1.86192,-1.70431,0.00367,-72.34727,88.00058,-103.31773,60
21276,16521,15.12,5686.88,5/31/2026,23:51:15.998,6334.908203,40.12936,-77.78228,19953.10,10,-3.56531,6.48814,5.59203,1.86192,-1.70431,0.00367,-72.34727,88.00058,-103.31773,60
21277,16521,15.12,5685.69,5/31/2026,23:51:17.049,6334.938476,40.12936,-77.78228,19953.10,10,-3.28295,7.34357,5.97249,1.21440,-1.38789,0.95417,-72.25957,86.43671,-108.94475,60
21277,16522,15.12,5685.69,5/31/2026,23:51:17.049,6334.960937,40.12936,-77.78228,19953.10,10,-3.28295,7.34357,5.97249,1.21440,-1.38789,0.95417,-72.25957,86.43671,-108.94475,60
21278,16522,15.12,5685.69,5/31/2026,23:51:17.106,6334.995117,40.12936,-77.78228,19953.10,10,-2.36411,7.01935,7.36750,-1.04947,-0.91019,1.39399,-75.24116,81.93510,-109.88015,60
21278,16523,15.12,5685.69,5/31/2026,23:51:17.106,6335.015625,40.12936,-77.78228,19953.10,10,-2.36411,7.01935,7.36750,-1.04947,-0.91019,1.39399,-75.24116,81.93510,-109.88015,60
21279,16523,15.12,5683.23,5/31/2026,23:51:17.226,6335.115234,40.12936,-77.78228,19953.10,10,3.45045,14.67877,3.27458,3.14107,0.10751,-0.59865,-74.07191,75.06577,-104.89622,60
21279,16524,15.12,5683.23,5/31/2026,23:51:17.226,6335.135742,40.12936,-77.78228,19953.10,10,3.45045,14.67877,3.27458,3.14107,0.10751,-0.59865,-74.07191,75.06577,-104.89622,60
21280,16524,15.12,5684.42,5/31/2026,23:51:17.298,6335.187500,40.12936,-77.78228,19953.10,10,0.20459,23.49752,7.55175,-1.54427,-1.81671,-0.56077,-76.01579,78.79275,-109.31013,60
21280,16525,15.12,5684.42,5/31/2026,23:51:17.298,6335.208984,40.12936,-77.78228,19953.10,10,0.20459,23.49752,7.55175,-1.54427,-1.81671,-0.56077,-76.01579,78.79275,-109.31013,60
21281,16525,15.12,5683.14,5/31/2026,23:51:17.371,6335.260742,40.12936,-77.78228,19953.10,10,-1.92622,10.39083,3.71845,3.47582,-2.02196,-1.20218,-76.41040,76.41040,-112.45249,60
21282,16525,15.12,5683.14,5/31/2026,23:51:16.000,6335.291015,40.12933,-77.78235,19955.00,10,-2.93599,7.18684,3.09512,1.91323,-2.45934,-0.55955,-77.36041,77.88658,-116.01870,60
21282,16526,15.12,5683.14,5/31/2026,23:51:16.000,6335.312500,40.12933,-77.78235,19955.00,10,-2.93599,7.18684,3.09512,1.91323,-2.45934,-0.55955,-77.36041,77.88658,-116.01870,60
21283,16526,15.13,5682.52,5/31/2026,23:51:16.073,6335.364257,40.12933,-77.78235,19955.00,10,-7.09233,21.90869,12.74537,-1.27915,-2.22599,-0.02810,-84.50745,79.80122,-120.78339,60
21283,16527,15.13,5682.52,5/31/2026,23:51:16.073,6335.384765,40.12933,-77.78235,19955.00,10,-7.09233,21.90869,12.74537,-1.27915,-2.22599,-0.02810,-84.50745,79.80122,-120.78339,60
21284,16527,15.12,5679.01,5/31/2026,23:51:16.194,6335.485351,40.12933,-77.78235,19955.00,10,-2.70269,15.68136,14.31267,0.81245,-0.07697,2.95292,-90.11984,65.03946,-117.48026,60
21284,16528,15.12,5679.01,5/31/2026,23:51:16.194,6335.505859,40.12933,-77.78235,19955.00,10,-2.70269,15.68136,14.31267,0.81245,-0.07697,2.95292,-90.11984,65.03946,-117.48026,60
21285,16528,15.12,5679.96,5/31/2026,23:51:16.243,6335.534179,40.12933,-77.78235,19955.00,10,-0.23210,21.47080,17.70210,2.26998,1.14843,2.60962,-94.24145,62.59865,-116.54487,60
21285,16529,15.12,5679.96,5/31/2026,23:51:16.243,6335.555664,40.12933,-77.78235,19955.00,10,-0.23210,21.47080,17.70210,2.26998,1.14843,2.60962,-94.24145,62.59865,-116.54487,60
21286,16529,15.12,5679.99,5/31/2026,23:51:16.299,6335.590820,40.12933,-77.78235,19955.00,10,1.91904,21.02813,15.39901,6.91744,1.97309,2.38237,-97.86612,51.98772,-98.05612,60
21286,16530,15.12,5679.99,5/31/2026,23:51:16.299,6335.611328,40.12933,-77.78235,19955.00,10,1.91904,21.02813,15.39901,6.91744,1.97309,2.38237,-97.86612,51.98772,-98.05612,60
21287,16530,15.12,5680.20,5/31/2026,23:51:16.365,6335.656250,40.12933,-77.78235,19955.00,10,-0.79561,39.16333,15.54378,3.20582,0.83078,1.90834,-105.34931,48.78690,-84.33206,60
21287,16531,15.12,5680.20,5/31/2026,23:51:16.365,6335.676757,40.12933,-77.78235,19955.00,10,-0.79561,39.16333,15.54378,3.20582,0.83078,1.90834,-105.34931,48.78690,-84.33206,60
21288,16531,15.12,5676.39,5/31/2026,23:51:16.449,6335.740234,40.12933,-77.78235,19955.00,10,-4.17069,29.29772,8.62373,-0.47770,-0.93340,1.52350,-106.75241,46.84303,-72.96112,60
21288,16532,15.12,5676.39,5/31/2026,23:51:16.449,6335.761718,40.12933,-77.78235,19955.00,10,-4.17069,29.29772,8.62373,-0.47770,-0.93340,1.52350,-106.75241,46.84303,-72.96112,60
21289,16532,15.12,5677.83,5/31/2026,23:51:16.506,6335.797851,40.12933,-77.78235,19955.00,10,-5.13978,23.50709,10.22334,2.51921,-0.41905,0.00977,-112.26249,50.86232,-70.73955,60
21290,16532,15.12,5677.83,5/31/2026,23:51:16.539,6335.830078,40.12933,-77.78235,19955.00,10,-5.24267,16.80719,8.34856,1.96088,-0.60720,1.09223,-108.38935,48.23151,-69.87723,60
21290,16533,15.12,5677.83,5/31/2026,23:51:16.539,6335.850585,40.12933,-77.78235,19955.00,10,-5.24267,16.80719,8.34856,1.96088,-0.60720,1.09223,-108.38935,48.23151,-69.87723,60
21291,16533,15.12,5677.01,5/31/2026,23:51:16.588,6335.878906,40.12933,-77.78235,19955.00,10,-5.80858,18.04428,9.73999,-0.59743,-0.72815,2.28341,-113.18327,49.35691,-68.38644,60
21291,16534,15.12,5677.01,5/31/2026,23:51:16.588,6335.900390,40.12933,-77.78235,19955.00,10,-5.80858,18.04428,9.73999,-0.59743,-0.72815,2.28341,-113.18327,49.35691,-68.38644,60
21292,16534,15.12,5678.19,5/31/2026,23:51:16.673,6335.963867,40.12933,-77.78235,19955.00,10,-3.38345,13.34477,10.63251,3.14962,0.67562,1.90590,-118.67875,50.16077,-60.84478,60
21292,16535,15.12,5678.19,5/31/2026,23:51:16.673,6335.984375,40.12933,-77.78235,19955.00,10,-3.38345,13.34477,10.63251,3.14962,0.67562,1.90590,-118.67875,50.16077,-60.84478,60
21293,16535,15.12,5678.19,5/31/2026,23:51:16.729,6336.020507,40.12933,-77.78235,19955.00,10,-1.10189,11.19243,8.80559,0.97250,0.88698,2.82586,-129.01198,56.00702,-58.59398,60
21294,16535,15.12,5674.46,5/31/2026,23:51:16.759,6336.050781,40.12933,-77.78235,19955.00,10,-0.37448,11.78346,8.71945,0.33842,1.07634,2.91138,-130.59047,61.78018,-61.03478,60
21294,16536,15.12,5674.46,5/31/2026,23:51:16.759,6336.071289,40.12933,-77.78235,19955.00,10,-0.37448,11.78346,8.71945,0.33842,1.07634,2.91138,-130.59047,61.78018,-61.03478,60
21295,16536,15.12,5674.35,5/31/2026,23:51:16.895,6336.186523,40.12933,-77.78235,19955.00,10,2.79841,11.44248,4.04028,-0.23213,1.80450,0.27978,-142.57526,65.15638,-59.36860,60
21295,16537,15.12,5674.35,5/31/2026,23:51:16.895,6336.207031,40.12933,-77.78235,19955.00,10,2.79841,11.44248,4.04028,-0.23213,1.80450,0.27978,-142.57526,65.15638,-59.36860,60
21296,16537,15.12,5672.91,5/31/2026,23:51:16.944,6336.235351,40.12933,-77.78235,19955.00,10,1.88315,14.46581,4.15035,-0.96395,1.26327,-0.05009,-144.08067,65.96024,-65.40485,60
21296,16538,15.12,5672.91,5/31/2026,23:51:16.944,6336.256835,40.12933,-77.78235,19955.00,10,1.88315,14.46581,4.15035,-0.96395,1.26327,-0.05009,-144.08067,65.96024,-65.40485,60
21297,16538,15.12,5670.04,5/31/2026,23:51:16.995,6336.286132,40.12933,-77.78235,19955.00,10,0.74058,12.41516,3.17647,0.28344,0.94440,-0.61697,-148.99152,65.53639,-66.45718,60
21298,16538,15.12,5671.73,5/31/2026,23:51:18.072,6336.363281,40.12933,-77.78235,19955.00,10,-1.15932,6.05743,1.23589,-0.08430,0.23213,-0.67317,-143.90529,62.37942,-65.72639,60
21298,16539,15.12,5671.73,5/31/2026,23:51:18.072,6336.386718,40.12933,-77.78235,19955.00,10,-1.15932,6.05743,1.23589,-0.08430,0.23213,-0.67317,-143.90529,62.37942,-65.72639,60
21299,16539,15.12,5673.20,5/31/2026,23:51:18.131,6336.421875,40.12933,-77.78235,19955.00,10,-2.02672,5.18884,1.37946,-1.09345,0.00367,-0.47159,-142.39989,59.73399,-67.39258,60
21299,16540,15.12,5673.20,5/31/2026,23:51:18.131,6336.442382,40.12933,-77.78235,19955.00,10,-2.02672,5.18884,1.37946,-1.09345,0.00367,-0.47159,-142.39989,59.73399,-67.39258,60
21300,16540,15.12,5672.91,5/31/2026,23:51:16.040,6336.518554,40.12933,-77.78235,19955.00,10,-2.98265,4.18624,1.74796,-0.07453,0.27122,-0.31887,-142.29756,57.84858,-70.49108,60
21300,16541,15.12,5672.91,5/31/2026,23:51:16.040,6336.539062,40.12933,-77.78235,19955.00,10,-2.98265,4.18624,1.74796,-0.07453,0.27122,-0.31887,-142.29756,57.84858,-70.49108,60
21301,16541,15.11,5673.49,5/31/2026,23:51:16.112,6336.590820,40.12933,-77.78235,19955.00,10,-2.48854,2.43589,1.44766,0.21258,0.49480,0.31887,-141.74217,58.06782,-71.23648,60
21302,16541,15.12,5671.44,5/31/2026,23:51:16.150,6336.627929,40.12933,-77.78235,19955.00,10,-2.16909,2.10927,1.45603,-0.08919,0.54123,0.75014,-146.65302,62.07249,-72.85881,60
21302,16542,15.12,5671.44,5/31/2026,23:51:16.150,6336.648437,40.12933,-77.78235,19955.00,10,-2.16909,2.10927,1.45603,-0.08919,0.54123,0.75014,-146.65302,62.07249,-72.85881,60
21303,16542,15.12,5672.79,5/31/2026,23:51:16.198,6336.676757,40.12933,-77.78235,19955.00,10,-2.03629,1.82692,1.50150,-0.53145,0.60842,1.17164,-146.71149,60.52324,-77.02425,60
21303,16543,15.12,5672.79,5/31/2026,23:51:16.198,6336.698242,40.12933,-77.78235,19955.00,10,-2.03629,1.82692,1.50150,-0.53145,0.60842,1.17164,-146.71149,60.52324,-77.02425,60
21304,16543,15.12,5670.33,5/31/2026,23:51:16.307,6336.785156,40.12933,-77.78235,19955.00,10,-1.82572,2.16909,2.07577,-1.11177,1.16064,1.29870,-151.15463,65.53639,-80.95586,60
21304,16544,15.12,5670.33,5/31/2026,23:51:16.307,6336.806640,40.12933,-77.78235,19955.00,10,-1.82572,2.16909,2.07577,-1.11177,1.16064,1.29870,-151.15463,65.53639,-80.95586,60
21305,16544,15.11,5671.04,5/31/2026,23:51:16.403,6336.881835,40.12933,-77.78235,19955.00,10,-1.46919,2.61536,2.55673,-0.70616,1.89246,0.85765,-153.65390,69.23414,-91.17217,60
21306,16544,15.12,5672.55,5/31/2026,23:51:16.457,6336.935546,40.12933,-77.78235,19955.00,10,-1.31964,2.59262,2.81157,-0.11606,2.29074,0.69028,-154.31160,71.61649,-97.74919,60
21307,16544,15.11,5670.21,5/31/2026,23:51:16.556,6337.034179,40.12933,-77.78235,19955.00,10,-0.71785,2.93121,3.78784,0.40684,2.78921,0.88820,-152.93773,75.54808,-108.36012,60
21307,16545,15.11,5670.21,5/31/2026,23:51:16.556,6337.054687,40.12933,-77.78235,19955.00,10,-0.71785,2.93121,3.78784,0.40684,2.78921,0.88820,-152.93773,75.54808,-108.36012,60
21308,16545,15.12,5670.75,5/31/2026,23:51:16.611,6337.088867,40.12933,-77.78235,19955.00,10,-0.55513,3.87877,4.32383,0.42761,3.08487,0.91874,-153.11311,77.65273,-115.20023,60
21309,16545,15.12,5671.89,5/31/2026,23:51:16.719,6337.197265,40.12933,-77.78235,19955.00,10,-0.54676,4.51047,6.03350,1.46730,3.65786,1.20829,-138.95059,74.80269,-123.56036,60
21309,16546,15.12,5671.89,5/31/2026,23:51:16.719,6337.217773,40.12933,-77.78235,19955.00,10,-0.54676,4.51047,6.03350,1.46730,3.65786,1.20829,-138.95059,74.80269,-123.56036,60
21310,16546,15.12,5671.93,5/31/2026,23:51:16.785,6337.263671,40.12933,-77.78235,19955.00,10,-1.25982,5.74397,6.58146,2.59251,3.87533,1.95966,-129.23122,72.40572,-126.76118,60
21310,16547,15.12,5671.93,5/31/2026,23:51:16.785,6337.285156,40.12933,-77.78235,19955.00,10,-1.25982,5.74397,6.58146,2.59251,3.87533,1.95966,-129.23122,72.40572,-126.76118,60
21311,16547,15.12,5669.93,5/31/2026,23:51:16.836,6337.314453,40.12933,-77.78235,19955.00,10,-1.38186,4.39920,6.04786,2.47156,3.86067,2.83441,-128.16428,70.53493,-127.50658,60
21311,16548,15.12,5669.93,5/31/2026,23:51:16.836,6337.334960,40.12933,-77.78235,19955.00,10,-1.38186,4.39920,6.04786,2.47156,3.86067,2.83441,-128.16428,70.53493,-127.50658,60
21312,16548,15.12,5669.93,5/31/2026,23:51:16.887,6337.365234,40.12933,-77.78235,19955.00,10,-0.32303,2.92882,5.35633,0.75625,3.67741,3.72872,-122.84419,66.98334,-129.21660,60
21312,16549,15.12,5669.93,5/31/2026,23:51:16.887,6337.385742,40.12933,-77.78235,19955.00,10,-0.32303,2.92882,5.35633,0.75625,3.67741,3.72872,-122.84419,66.98334,-129.21660,60
21313,16549,15.12,5670.25,5/31/2026,23:51:17.040,6337.493164,40.12930,-77.78242,19956.60,10,3.48515,10.00798,5.94018,3.42695,4.00361,2.06595,-116.72025,67.29027,-127.52119,60
21313,16550,15.12,5670.25,5/31/2026,23:51:17.040,6337.514648,40.12930,-77.78242,19956.60,10,3.48515,10.00798,5.94018,3.42695,4.00361,2.06595,-116.72025,67.29027,-127.52119,60
21314,16550,15.12,5668.98,5/31/2026,23:51:17.115,6337.568359,40.12930,-77.78242,19956.60,10,3.23390,15.02214,3.66700,-0.69272,3.36465,-0.46181,-105.08623,62.02865,-122.93188,60
21314,16551,15.12,5668.98,5/31/2026,23:51:17.115,6337.588867,40.12930,-77.78242,19956.60,10,3.23390,15.02214,3.66700,-0.69272,3.36465,-0.46181,-105.08623,62.02865,-122.93188,60
21315,16551,15.12,5666.78,5/31/2026,23:51:17.178,6337.630859,40.12930,-77.78242,19956.60,10,3.37986,37.14140,12.30629,0.26389,1.46363,0.39340,-101.69540,68.02104,-121.68956,60
21316,16551,15.11,5666.78,5/31/2026,23:51:17.208,6337.661132,40.12930,-77.78242,19956.60,10,4.40997,29.29413,6.22254,3.11419,1.14965,-0.76480,-101.14001,66.28179,-118.86874,60
21316,16552,15.11,5666.78,5/31/2026,23:51:17.208,6337.681640,40.12930,-77.78242,19956.60,10,4.40997,29.29413,6.22254,3.11419,1.14965,-0.76480,-101.14001,66.28179,-118.86874,60
21317,16552,15.12,5667.14,5/31/2026,23:51:17.276,6337.729492,40.12930,-77.78242,19956.60,10,-10.82752,39.16333,19.19762,-4.96878,0.48258,-2.83930,-90.22215,75.16808,-122.59573,60
21317,16553,15.12,5667.14,5/31/2026,23:51:17.276,6337.750000,40.12930,-77.78242,19956.60,10,-10.82752,39.16333,19.19762,-4.96878,0.48258,-2.83930,-90.22215,75.16808,-122.59573,60
21318,16553,15.11,5666.61,5/31/2026,23:51:17.416,6337.869140,40.12930,-77.78242,19956.60,10,-4.84906,8.66800,6.08973,-2.24676,1.78495,0.96883,-86.27594,79.62584,-124.29114,60
21318,16554,15.11,5666.61,5/31/2026,23:51:17.416,6337.892578,40.12930,-77.78242,19956.60,10,-4.84906,8.66800,6.08973,-2.24676,1.78495,0.96883,-86.27594,79.62584,-124.29114,60
21319,16554,15.11,5664.61,5/31/2026,23:51:17.469,6337.921875,40.12930,-77.78242,19956.60,10,-8.52922,12.46900,8.92523,-0.32987,1.84970,3.37442,-84.68284,79.65507,-125.44577,60
21319,16555,15.11,5664.61,5/31/2026,23:51:17.469,6337.942382,40.12930,-77.78242,19956.60,10,-8.52922,12.46900,8.92523,-0.32987,1.84970,3.37442,-84.68284,79.65507,-125.44577,60
21320,16555,15.11,5666.78,5/31/2026,23:51:17.559,6338.012695,40.12930,-77.78242,19956.60,10,-15.29014,11.29771,10.27239,-0.88209,3.65420,5.89729,-88.71674,62.01403,-114.65945,60
21320,16556,15.11,5666.78,5/31/2026,23:51:17.559,6338.033203,40.12930,-77.78242,19956.60,10,-15.29014,11.29771,10.27239,-0.88209,3.65420,5.89729,-88.71674,62.01403,-114.65945,60
21321,16556,15.12,5668.61,5/31/2026,23:51:17.610,6338.063476,40.12930,-77.78242,19956.60,10,-10.23051,17.96771,10.82034,-4.57782,4.87959,6.37132,-95.87840,67.29027,-117.65565,60
21322,16556,15.12,5667.63,5/31/2026,23:51:17.664,6338.117187,40.12930,-77.78242,19956.60,10,8.93719,10.71626,6.19023,-2.34450,3.51614,8.57655,-105.37855,61.12248,-115.65331,60
21322,16557,15.12,5667.63,5/31/2026,23:51:17.664,6338.137695,40.12930,-77.78242,19956.60,10,8.93719,10.71626,6.19023,-2.34450,3.51614,8.57655,-105.37855,61.12248,-115.65331,60
21323,16557,15.12,5659.11,5/31/2026,23:51:17.052,6338.358398,40.12930,-77.78242,19956.60,10,1.29093,30.53481,9.46481,-4.92235,5.24245,2.35183,-71.07571,78.50043,-76.98042,60
21323,16558,15.12,5659.11,5/31/2026,23:51:17.052,6338.378906,40.12930,-77.78242,19956.60,10,1.29093,30.53481,9.46481,-4.92235,5.24245,2.35183,-71.07571,78.50043,-76.98042,60
21324,16558,15.12,5656.04,5/31/2026,23:51:17.118,6338.424804,40.12930,-77.78242,19956.60,10,0.48096,10.50569,5.58724,0.42638,6.13675,-2.03174,-72.61034,80.94124,-63.98714,60
21324,16559,15.12,5656.04,5/31/2026,23:51:17.118,6338.446289,40.12930,-77.78242,19956.60,10,0.48096,10.50569,5.58724,0.42638,6.13675,-2.03174,-72.61034,80.94124,-63.98714,60
21325,16559,15.12,5654.85,5/31/2026,23:51:17.169,6338.475585,40.12930,-77.78242,19956.60,10,-0.22612,7.71087,4.99382,1.08612,5.59186,-1.52838,-83.30897,90.03215,-53.36159,60
21325,16560,15.12,5654.85,5/31/2026,23:51:17.169,6338.496093,40.12930,-77.78242,19956.60,10,-0.22612,7.71087,4.99382,1.08612,5.59186,-1.52838,-83.30897,90.03215,-53.36159,60
21326,16560,15.12,5657.55,5/31/2026,23:51:17.233,6338.539062,40.12930,-77.78242,19956.60,10,3.26381,12.55514,7.53261,-1.48074,3.76782,2.01463,-87.63519,85.20900,-43.39374,60
21326,16561,15.12,5657.55,5/31/2026,23:51:17.233,6338.559570,40.12930,-77.78242,19956.60,10,3.26381,12.55514,7.53261,-1.48074,3.76782,2.01463,-87.63519,85.20900,-43.39374,60
21327,16561,15.12,5654.43,5/31/2026,23:51:17.288,6338.594726,40.12930,-77.78242,19956.60,10,-1.28016,10.87538,7.01576,1.41476,3.80813,1.39888,-100.40923,81.87664,-39.15522,60
